$ts,$id,$x,$y,HWS_RetWtrTemp,HWS_SupWtrTemp,address,battery,boiler1_run,boiler2_run,boiler_selection_mode,cloud_cover,co2_ppm,connected,customer,demo,device_type,door,energy,error,event,external_temperature,floor,hardware_version,home,humidity,hvac_discharge_pressure,insolation,is_demo_device,kW,label,latitude,light,longitude,mode,occupied,power,precipitation_intensity,pump_run,rssi,site,square_metres,switched_on,target_temp_ideal,target_temp_max,target_temp_min,temperature,water_temp,wind_speed,window,zone
1642713130.918763,bb-4e-41-f2-f4-ce, , , , , , ,False,False,1, , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,95.3, , , , 
1642713130.918763,bc-5f-9e-1a-b6-ac, , , , , , , , , , ,981, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,bc-c7-43-25-a5-2e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,bc-d3-c8-d4-05-e3, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,bd-1e-cd-86-f9-36, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,bd-74-0e-42-6b-5e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,96.5, , , , 
1642713130.918763,bd-96-d0-d8-68-87, , , , , , , , , , ,933, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,be-0c-f0-e9-99-77, , , , , , , , , , ,1042, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,be-9c-4a-55-ab-dc, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,95.3, , , , 
1642713130.918763,bf-4a-15-f5-d5-5d, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,c0-c1-c0-57-95-07, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,c2-48-99-a3-13-42, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,c2-f5-4e-42-b2-7c, , , , , , , , , , ,1005, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,c3-e2-a6-f5-59-5d, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,c4-7a-f5-64-18-cf, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,95.3, , , , 
1642713130.918763,c4-88-27-5c-6d-0c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,c5-ee-ee-dc-d1-dd, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,c6-04-64-74-16-37, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,96.5, , , , 
1642713130.918763,c6-64-da-d6-53-21, , , , , , , , , , ,1211, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,c7-57-13-87-8c-23, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,c7-9c-ac-04-22-23, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,c7-b4-c9-02-81-09, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,96.5, , , , 
1642713130.918763,c9-45-03-a7-e6-69, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,95.3, , , , 
1642713130.918763,c9-b8-5e-c9-2b-bf, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,96.5, , , , 
1642713130.918763,cd-45-b4-b6-32-98, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,ce-42-9d-4f-3f-4b, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,96.5, , , , 
1642713130.918763,ce-48-04-04-74-e6, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,ce-ad-42-6c-52-57, , , , , , , , , , ,1002, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,cf-e3-6f-64-42-af, , , , , , ,False,False, , , , , , , , , , , ,275.8, , , , , ,34.057104771833494, ,13.020833333333332, , , , , , , , , , , , , ,21,28,10,138.7, , , , 
1642713130.918763,cf-e8-b5-33-0f-a8, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,d1-4e-0c-76-87-99, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,d1-54-d5-87-e2-1c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,d1-5f-10-0b-05-76, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,d2-d6-8a-6a-d5-b3, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,d4-4b-6d-ed-57-25, , , , , , , , , , ,1105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,d5-a7-53-f4-a0-98, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,96.5, , , , 
1642713130.918763,d5-de-ba-2c-5a-f2, , , , , , , , , , ,939, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,d6-79-68-bf-9a-f0, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,d9-de-c5-13-10-e9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,96.5, , , , 
1642713130.918763,da-30-9b-79-ac-ee, , , , , , , , , , ,1105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,da-82-c6-28-9a-0f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,db-31-9c-73-9b-71, , , , , , , , , , ,821, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,db-3c-0b-f8-26-a8, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,db-88-dc-b6-a3-a7, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,db-9c-3f-27-d7-eb, , , , , , , , , , ,606, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,db-f2-12-a4-a4-54, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,96.5, , , , 
1642713130.918763,dc-83-44-7d-5c-f2, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,e2-10-8d-bb-04-7f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,e5-55-2c-60-45-b1, , , , , , ,False,False, , , , , , , , , , , ,242.81, , , , , ,0.0, ,13.020833333333332, , , , , , , , , , , , , ,21,28,10,79.5, , , , 
1642713130.918763,e5-55-fb-87-b5-9a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,96.5, , , , 
1642713130.918763,e5-b8-3f-6a-fe-95, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,e5-c4-c0-2f-cf-b9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,e6-50-95-fc-44-1e, , , , , , , , , , ,1006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,e6-6a-45-8f-a2-fa, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,179.0, , , , 
1642713130.918763,e7-46-d5-f1-75-bb, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,e8-62-6a-45-ef-ef, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,96.5, , , , 
1642713130.918763,e8-94-38-59-81-15, , , , , , , , , , ,408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,e8-e1-b6-4f-db-8f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,e9-d8-a4-f0-8b-22, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,ea-19-1b-d8-08-90, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,eb-71-06-8c-67-c7, , , , , , ,False,False, , , , , , , , , , , ,282.79, , , , , ,0.0, ,2.6041666666666665, , , , , , , , , , , , , ,21,22,20,95.2, , , , 
1642713130.918763,eb-86-1b-8a-cf-fd, , , , , , , , , , ,403, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,eb-92-0a-44-80-d4, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,96.5, , , , 
1642713130.918763,ec-64-44-7b-f8-0a, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,95.3, , , , 
1642713130.918763,ed-17-85-07-a9-fc, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,ee-f5-9b-2b-74-91, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,96.5, , , , 
1642713130.918763,f0-9e-94-12-30-27, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,95.3, , , , 
1642713130.918763,f2-20-37-b0-3f-5f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,260.0, , , , 
1642713130.918763,f4-3c-26-56-46-32, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,f4-83-fc-70-43-f5, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,f5-ca-de-1b-46-69, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,f7-40-dc-8b-74-45, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,f7-a9-60-21-f2-50, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,f8-21-ac-e9-41-a6, , , , , , , , , , ,1109, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,f9-0a-5a-d8-94-b9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,fa-0d-07-72-ce-14, , , , , , , , , , ,903, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,fa-17-22-09-62-67, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,fa-41-ef-34-86-c6, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,fb-cb-07-dd-bc-5b, , , , , , , , , , ,1177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713130.918763,fd-40-6c-69-12-84, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,95.6, , , , 
1642713130.918763,fd-b2-12-55-64-f4, , , , , , , , , , ,966, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642713184.1723142,31-b4-e2-e3-75-80, , , , , , , , , , , ,False, , , , , , , , , , , , , , , , , , , , , , , , , ,-98, , , , , , , , , , , 
1642714030.918763,02-49-e5-da-ec-42, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,04-04-e0-5c-d1-70, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,99.0, , , , 
1642714030.918763,04-19-97-b9-1d-d4, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,04-36-c6-32-d5-fd, , , , , , , , , , ,1036, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642714030.918763,04-6c-29-6f-a5-56, , ,63.0,78.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67.0, , , 
1642714030.918763,04-f1-82-12-01-55, , , , , , , , , , , , , , , , , , ,heartbeat, , , , , , , , , , , , , , , , , , ,-79, , , , , , , , , , , 
1642714030.918763,05-14-c7-fe-34-22, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,97.8, , , , 
1642714030.918763,06-32-1c-a6-e5-4c, , ,61.0,74.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68.0, , , 
1642714030.918763,07-6f-37-a6-4f-0a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,07-d7-4c-8e-9c-58, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,99.0, , , , 
1642714030.918763,08-20-44-ac-80-07, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,253.6, , , , 
1642714030.918763,08-3b-93-f5-8b-eb, , , , , , , , , , ,761, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642714030.918763,08-3e-d5-3f-88-e9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,08-7f-1a-e1-ed-97, , ,65.0,77.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,70.0, , , 
1642714030.918763,09-38-81-d4-16-ca, , , , , , , , , , , , , , , , , , ,heartbeat, , , , , , , , , , , , , , , , , , ,-74, , , , , , , , , , , 
1642714030.918763,09-74-6a-8a-e2-53, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,97.8, , , , 
1642714030.918763,09-9c-26-18-6d-c6, , ,63.0,76.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69.0, , , 
1642714030.918763,09-a8-cd-68-f2-71, , ,64.0,76.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69.0, , , 
1642714030.918763,09-aa-fd-0b-f9-35, , , , , , , , , , ,1007, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642714030.918763,0a-0f-7a-18-8a-3a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,0a-6e-64-1c-f5-69, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,99.0, , , , 
1642714030.918763,0a-86-77-ef-0a-6c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,0a-90-62-c3-59-7e, , , , , , , , , , , , , , , , , , ,heartbeat, , , , , , , , , , , , , , , , , , ,-61, , , , , , , , , , , 
1642714030.918763,0a-cf-57-c7-83-54, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,97.8, , , , 
1642714030.918763,0b-71-6f-4e-b1-2a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,0b-9a-9c-12-50-3a, , ,67.0,77.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,70.0, , , 
1642714030.918763,0b-c7-1b-1f-2d-5e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,0c-9f-2a-ec-25-d7, , , , , , , , , , , , , , , , , , ,heartbeat, , , , , , , , , , , , , , , , , , ,-52, , , , , , , , , , , 
1642714030.918763,0c-cb-92-ef-ca-27, , ,69.0,80.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,66.0, , , 
1642714030.918763,0d-13-96-7f-29-13, , , , , , , , , , , , , , , , , , ,heartbeat, , , , , , , , , , , , , , , , , , ,-79, , , , , , , , , , , 
1642714030.918763,0d-26-92-cd-4f-52, , ,67.0,79.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,70.0, , , 
1642714030.918763,0d-f5-0b-18-b2-05, , ,65.0,76.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65.0, , , 
1642714030.918763,0d-fb-30-87-76-8a, , ,64.0,77.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69.0, , , 
1642714030.918763,0f-44-91-28-08-9e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,99.0, , , , 
1642714030.918763,0f-7f-5c-8a-a8-81, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,0f-e4-4b-3e-72-75, , ,63.0,80.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,66.0, , , 
1642714030.918763,0f-f4-d7-bf-1a-cb, , ,67.0,83.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68.0, , , 
1642714030.918763,0f-fa-4e-8e-43-bd, , ,64.0,79.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67.0, , , 
1642714030.918763,10-41-46-af-a0-df, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,10-aa-8a-e9-77-11, , , , , , , , , , , , , , , , , , ,heartbeat, , , , , , , , , , , , , , , , , , ,-68, , , , , , , , , , , 
1642714030.918763,10-b2-a4-f0-a1-1b, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,11-50-4e-b8-9a-a7, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,11-7b-b7-42-3a-41, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,12-6b-f5-39-08-84, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,12-7c-c3-da-06-cd, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,13-d2-32-57-74-18, , ,66.0,81.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71.0, , , 
1642714030.918763,14-59-a5-55-5a-63, , ,65.0,76.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69.0, , , 
1642714030.918763,14-5c-65-a8-65-63, , ,60.0,74.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71.0, , , 
1642714030.918763,14-c2-a9-4b-a2-6a, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,97.8, , , , 
1642714030.918763,14-d5-93-bb-6b-91, , ,64.0,82.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67.0, , , 
1642714030.918763,16-51-b2-83-20-a3, , ,63.0,77.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,66.0, , , 
1642714030.918763,16-8e-94-8d-d6-0b, , ,64.0,73.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71.0, , , 
1642714030.918763,17-1d-e3-73-dc-08, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,97.8, , , , 
1642714030.918763,18-43-02-35-a3-9b, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,97.8, , , , 
1642714030.918763,19-c6-4c-04-11-15, , ,64.0,75.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,70.0, , , 
1642714030.918763,19-f5-c4-6c-70-1c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,19-f6-23-e2-06-ef, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,98.1, , , , 
1642714030.918763,1a-5e-3c-54-f3-27, , ,67.0,76.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64.0, , , 
1642714030.918763,1a-7c-b3-35-af-fd, , ,66.0,77.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,70.0, , , 
1642714030.918763,1a-a8-cd-68-ac-32, , ,67.0,81.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67.0, , , 
